4437.915877,4438.566196,4437.957732,
4438.175044,4438.566196,4437.957732,
4438.056702,4438.566196,4437.957732,
4438.682943,4438.566196,4437.957732,
4438.773766,4438.566196,4437.957732,
4439.594572,4438.566196,4437.957732,
4439.594572,4438.566196,4437.957732,
4439.454591,4438.566196,4437.957732,
4438.653451,4438.566196,4437.957732,
4438.182502,4438.566196,4437.957732,
4438.359266,4438.566196,4437.957732,
4437.351067,4438.566196,4437.957732,
4437.351067,4438.379253,4437.957732,
4436.630883,4438.110273,4437.957732,
4436.582870,4437.875288,4437.957732,
4436.601708,4437.679353,4437.957732,
4436.601708,4437.513561,4437.957732,
4437.116267,4437.452439,4437.957732,
4437.105606,4437.399080,4437.957732,
4437.013223,4437.339717,4437.957732,
4436.964887,4437.282051,4437.957732,
4436.964887,4437.233257,4437.957732,
4438.147497,4437.373909,4437.957732,
4438.881658,4437.605870,4437.957732,
4438.881658,4437.802145,4437.957732,
4439.262774,4438.026857,4437.957732,
4439.117977,4438.194722,4438.043677,
4439.986326,4438.470353,4438.187576,
4440.991029,4438.858150,4438.395240,
4440.991029,4439.186285,4438.587520,
4441.495399,4439.541533,4438.802919,
4442.230106,4439.955160,4439.056784,
4443.033134,4440.428694,4439.351329,
4443.033134,4440.829377,4439.624055,
4443.853232,4441.294586,4439.937327,
4443.615285,4441.651616,4440.209769,
4443.326809,4441.909338,4440.440661,
4443.326809,4442.127411,4440.654449,
4443.688882,4442.367637,4440.879222,
4444.045606,4442.625786,4441.113769,
4443.881072,4442.818907,4441.318755,
4443.881072,4442.982317,4441.508556,
4443.894669,4443.122679,4441.685305,
4444.056742,4443.266381,4441.860967,
4443.981511,4443.376401,4442.018044,
4443.981511,4443.469495,4442.163486,
4443.934700,4443.541065,4442.294687,
4443.949563,4443.603911,4442.417271,
4443.806809,4443.635126,4442.520200,
4443.806809,4443.661539,4442.615504,
4444.017372,4443.716282,4442.719346,
4444.332467,4443.811080,4442.838836,
4443.828128,4443.813703,4442.912117,
4443.828128,4443.815922,4442.979970,
4443.694404,4443.797227,4443.032891,
