63194.980000,63149.109508,63129.560585,
63206.520000,63168.246339,63146.662677,
63233.910000,63190.134226,63166.050971,
63254.270000,63211.512817,63185.655200,
63218.920000,63213.981878,63193.047378,
63242.590000,63223.517919,63204.056849,
63223.160000,63223.398613,63208.301994,
63220.600000,63222.465742,63211.034884,
63216.840000,63220.590494,63212.324910,
63251.580000,63230.920330,63221.048263,
63234.640000,63232.160220,63224.068649,
63212.110000,63225.476813,63221.411172,
63200.190000,63217.047875,63216.695356,
63117.000000,63183.698584,63194.540832,
63158.280000,63175.225722,63186.482869,
63136.570000,63162.340482,63175.391121,
63127.290000,63150.656988,63164.701983,
63132.810000,63144.707992,63157.614875,
63140.960000,63143.458661,63153.913792,
63111.150000,63132.689107,63144.410727,
63106.980000,63124.119405,63136.092788,
63078.050000,63108.762937,63123.194390,
63073.630000,63097.051958,63112.180081,
63071.990000,63088.697972,63103.248952,
63087.160000,63088.185315,63099.673630,
63093.740000,63090.036876,63098.355045,
63068.610000,63082.894584,63091.745035,
63038.070000,63067.953056,63079.817250,
63044.350000,63060.085371,63071.935639,
63053.250000,63057.806914,63067.783274,
63048.430000,63054.681276,63063.482547,
63038.440000,63049.267517,63057.917536,
63000.010000,63032.848345,63045.049195,
63055.380000,63040.358897,63047.344929,
63079.980000,63053.565931,63054.597167,
63071.880000,63059.670621,63058.437797,
63080.000000,63066.447080,63063.229398,
63069.820000,63067.571387,63064.693976,
63026.170000,63053.770925,63056.133092,
63117.700000,63075.080616,63069.814627,
63080.290000,63076.817078,63072.142488,
63090.000000,63081.211385,63076.110824,
63140.830000,63101.084257,63090.492863,
63084.640000,63095.602838,63089.192227,
63041.510000,63077.571892,63078.596176,
63037.240000,63064.127928,63069.405915,
63047.620000,63058.625285,63064.564601,
63044.290000,63053.846857,63060.059134,
63024.680000,63044.124571,63052.197104,
63087.470000,63058.573047,63060.035525,
63086.590000,63067.912032,63065.936520,
63086.590000,63074.138021,63070.526182,
63143.000000,63097.092014,63086.631475,
63254.260000,63149.481343,63123.882258,
63220.030000,63172.997562,63145.248423,
63147.530000,63164.508375,63145.755440,
63156.540000,63161.852250,63148.152009,
63128.060000,63150.588166,63143.687118,
63086.600000,63129.258778,63131.001092,
63111.600000,63123.372518,63126.689738,
63097.340000,63114.695012,63120.167574,
63097.340000,63108.910008,63115.094780,
63099.210000,63105.676672,63111.564829,
63120.850000,63110.734448,63113.628200,
63182.770000,63134.746299,63128.993045,
63263.910000,63177.800866,63158.974590,
63291.970000,63215.857244,63188.529126,
63285.710000,63239.141496,63210.124876,
63268.950000,63249.077664,63223.197125,
63267.370000,63255.175109,63233.013320,
63262.440000,63257.596740,63239.552582,
63262.520000,63259.237826,63244.656453,
63257.570000,63258.681884,63247.526130,
63211.580000,63242.981256,63239.538101,
63191.560000,63225.840837,63228.876301,
63156.300000,63202.660558,63212.748234,
63159.380000,63188.233706,63200.888626,
63171.650000,63182.705804,63194.391154,
63181.270000,63182.227202,63191.475342,
63208.000000,63190.818135,63195.147488,
63159.840000,63180.492090,63187.301380,
63180.870000,63180.618060,63185.872184,
63175.200000,63178.812040,63183.500588,
63175.030000,63177.551360,63181.618235,
63175.320000,63176.807573,63180.218627,
63141.010000,63164.875049,63171.505599,
63108.010000,63145.920033,63157.395466,
63074.970000,63122.270022,63139.078696,
63051.160000,63098.566681,63119.541208,
63121.030000,63106.054454,63119.872050,
63065.210000,63092.439636,63107.724928,
63024.690000,63069.856424,63089.272722,
62945.900000,63028.537616,63057.412117,
62953.030000,63003.368411,63034.216091,
62948.100000,62984.945607,63015.079182,
63010.660000,62993.517071,63014.097141,
63031.690000,63006.241381,63018.006666,
63020.280000,63010.920921,63018.511851,
63005.480000,63009.107280,63015.615884,
63007.070000,63008.428187,63013.716799,
63013.940000,63010.265458,63013.766399,
63038.300000,63019.610305,63019.218310,
63024.240000,63021.153537,63020.334241,
63029.560000,63023.955691,63022.384410,
63016.290000,63021.400461,63021.030097,
63029.220000,63024.006974,63022.850075,
63006.030000,63018.014649,63019.112281,
63000.320000,63012.116433,63014.936218,
63026.130000,63016.787622,63017.423725,
62996.610000,63010.061748,63012.798453,
62982.730000,63000.951165,63006.116575,
62973.520000,62991.807444,62998.872891,
62959.360000,62980.991629,62990.092249,
62925.630000,62962.537753,62975.767305,
62896.620000,62940.565168,62958.179015,
62891.290000,62924.140112,62943.314789,
62894.730000,62914.336742,62932.518169,
62876.370000,62901.681161,62920.040798,
62916.290000,62906.550774,62919.207288,
62890.130000,62901.077183,62912.745668,
62929.830000,62910.661455,62916.542186,
62906.830000,62909.384303,62914.383923,
62930.750000,62916.506202,62918.020829,
62906.820000,62913.277468,62915.531756,
62936.490000,62921.014979,62920.189143,
62881.780000,62907.936653,62911.653778,
62898.810000,62904.894435,62908.799605,
62915.330000,62908.372957,62910.250804,
62951.210000,62922.651971,62919.352848,
62875.300000,62906.867981,62909.563326,
62832.570000,62882.101987,62892.453698,
62809.540000,62857.914658,62874.028432,
62816.660000,62844.163105,62861.279891,
62881.140000,62856.488737,62865.693249,
62898.310000,62870.429158,62872.941416,
62910.670000,62883.842772,62881.325546,
62917.970000,62895.218515,62889.468758,
62906.790000,62899.075676,62893.317923,
62952.710000,62916.953784,62906.516162,
62953.150000,62929.019190,62916.879237,
62976.810000,62944.949460,62930.197184,
62943.910000,62944.602973,62933.244477,
62959.280000,62949.495315,62939.030149,
62990.570000,62963.186877,62950.483449,
62990.020000,62972.131251,62959.269349,
62983.430000,62975.897501,62964.638383,
62980.530000,62977.441667,62968.169853,
62984.640000,62979.841111,62971.829886,
62986.390000,62982.024074,62975.065467,
62999.990000,62988.012716,62980.604252,
62933.080000,62969.701811,62970.043307,
63056.950000,62998.784541,62989.355905,
63004.740000,63000.769694,62992.774593,
62999.500000,63000.346462,62994.269128,
63042.890000,63014.527642,63005.073766,
63059.010000,63029.355094,63017.059596,
63039.190000,63032.633396,63021.977464,
63041.820000,63035.695598,63026.386916,
63046.520000,63039.303732,63030.860935,
63086.940000,63055.182488,63043.322949,
63020.410000,63043.591659,63038.231183,
63025.020000,63037.401106,63035.295364,
63018.070000,63030.957404,63031.467506,
63076.060000,63045.991603,63041.376949,
63086.300000,63059.427735,63051.359849,
63075.800000,63064.885157,63056.790994,
63110.870000,63080.213438,63068.808551,
63126.000000,63095.475625,63081.517762,
63134.840000,63108.597083,63093.367148,
63134.840000,63117.344722,63102.583337,
63137.250000,63123.979815,63110.287040,
63113.610000,63120.523210,63111.025476,
63167.470000,63136.172140,63123.568703,
63151.080000,63141.141427,63129.682325,
63220.920000,63167.734284,63149.957364,
63218.760000,63184.742856,63165.246838,
63215.690000,63195.058571,63176.456430,
63225.650000,63205.255714,63187.388334,
63227.340000,63212.617143,63196.266482,
63224.860000,63216.698095,63202.620597,
63226.530000,63219.975397,63207.933798,
63213.070000,63217.673598,63209.075176,
63203.280000,63212.875732,63207.787359,
63180.000000,63201.917155,63201.612391,
63140.090000,63181.308103,63187.940748,
63104.840000,63155.818735,63169.473915,
63117.300000,63142.979157,63157.879712,
63098.280000,63128.079438,63144.635331,
63118.040000,63124.732959,63138.725258,
63119.870000,63123.111972,63134.535201,
63090.920000,63112.381315,63124.842934,
63120.270000,63115.010877,63123.826726,
63093.010000,63107.677251,63116.978565,
63093.240000,63102.864834,63111.703328,
63093.250000,63099.659889,63107.602589,
63085.000000,63094.773260,63102.579791,
62974.590000,63054.712173,63074.137615,
62926.060000,63011.828115,63041.231479,
62921.010000,62981.555410,63014.515594,
62935.000000,62966.036940,62996.845462,
62914.560000,62948.877960,62978.559804,
62910.450000,62936.068640,62963.424292,
62960.320000,62944.152427,62962.734449,
62971.260000,62953.188284,62964.629016,
62934.000000,62946.792190,62957.822568,
62982.830000,62958.804793,62963.379775,
62989.350000,62968.986529,62969.150936,
62988.000000,62975.324352,62973.339617,
63028.180000,62992.942902,62985.526369,
63043.680000,63009.855268,62998.449398,
63025.010000,63014.906845,63004.351754,
63024.830000,63018.214563,63008.902475,
63023.980000,63020.136376,63012.253036,
63023.960000,63021.410917,63014.854584,
63050.920000,63031.247278,63022.869121,
63045.920000,63036.138185,63027.991538,
63049.220000,63040.498790,63032.708974,
63103.760000,63061.585860,63048.498091,
63045.680000,63056.283907,63047.871849,
63063.340000,63058.635938,63051.309216,
63040.730000,63052.667292,63048.958279,
63043.250000,63049.528195,63047.689772,
63012.260000,63037.105463,63039.816490,
63010.430000,63028.213642,63033.286159,
63043.820000,63033.415761,63035.627012,
63051.500000,63039.443841,63039.154343,
63044.780000,63041.222561,63040.404489,
63048.840000,63043.761707,63042.279047,
63072.510000,63053.344471,63048.997036,
63148.610000,63085.099648,63071.133251,
63117.800000,63095.999765,63081.503639,
63134.910000,63108.969843,63093.371720,
63119.150000,63112.363229,63099.100226,
63119.160000,63114.628819,63103.557954,
63132.110000,63120.455880,63109.902853,
63136.350000,63125.753920,63115.779997,
63129.700000,63127.069280,63118.873331,
63109.080000,63121.072853,63116.697035,
63090.000000,63110.715235,63110.764361,
63063.880000,63095.103490,63100.345614,
63040.780000,63076.995660,63087.108811,
63016.290000,63056.760440,63071.371297,
63016.300000,63043.273627,63059.133231,
62951.060000,63012.535751,63035.116958,
63005.000000,63010.023834,63028.424300,
62971.420000,62997.155889,63015.756678,
62975.400000,62989.903926,63006.788527,
62918.000000,62965.935951,62987.057744,
62885.370000,62939.080634,62964.460467,
62898.770000,62925.643756,62949.862586,
62887.520000,62912.935837,62936.008678,
62889.860000,62905.243892,62925.753416,
62889.860000,62900.115928,62917.777101,
62859.240000,62886.490618,62904.768857,
62913.530000,62895.503746,62906.715777,
62899.060000,62896.689164,62905.014493,
62916.870000,62903.416109,62907.649050,
62938.580000,62915.137406,62914.522595,
62938.580000,62922.951604,62919.868685,
62934.270000,62926.724403,62923.068977,
62924.780000,62926.076268,62923.449204,
62924.830000,62925.660846,62923.756048,
62911.000000,62920.773897,62920.921371,
62907.970000,62916.505931,62918.043288,
62904.650000,62912.553954,62915.067002,
62907.960000,62911.022636,62913.487668,
62934.270000,62918.771757,62918.105964,
62972.040000,62936.527838,62930.091305,
62963.130000,62945.395226,62937.433238,
63005.860000,62965.550150,62952.639185,
63026.970000,62986.023434,62969.157144,
63030.120000,63000.722289,62982.704445,
62988.780000,62996.741526,62984.054568,
62989.560000,62994.347684,62985.277998,
62999.820000,62996.171789,62988.509554,
63056.020000,63016.121193,63003.511875,
63091.690000,63041.310795,63023.107014,
63084.440000,63055.687197,63036.736566,
63084.290000,63065.221465,63047.303996,
63111.460000,63080.634310,63061.560886,
63120.000000,63093.756206,63074.547356,
63115.870000,63101.127471,63083.730166,
63115.880000,63106.044981,63090.874573,
63115.810000,63109.299987,63096.415779,
63093.210000,63103.936658,63095.703384,
63084.440000,63097.437772,63093.200410,
63078.140000,63091.005181,63089.853652,
63068.320000,63083.443454,63085.068396,
63058.720000,63075.202303,63079.213197,
63071.500000,63073.968202,63077.499153,
63043.520000,63063.818801,63069.948230,
63035.380000,63054.339201,63062.266401,
62982.670000,63030.449467,63044.578312,
63003.090000,63021.329645,63035.358687,
63003.090000,63015.249763,63028.187868,
63002.800000,63011.099842,63022.546119,
63012.930000,63011.709895,63020.409204,
62988.670000,63004.029930,63013.356048,
62988.330000,62998.796620,63007.794704,
63068.570000,63022.054413,63021.300325,
63080.510000,63041.539609,63034.458031,
63114.220000,63065.766406,63052.182913,
63233.550000,63121.694271,63092.486710,
63224.140000,63155.842847,63121.742997,
63236.860000,63182.848565,63147.324553,
63207.480000,63191.059043,63160.692430,
63245.470000,63209.196029,63179.531890,
63236.870000,63218.420686,63192.273692,
63417.230000,63284.690457,63242.263983,
63487.340000,63352.240305,63296.725320,
63511.160000,63405.213537,63344.377471,
63478.820000,63429.749024,63374.253589,
63420.720000,63426.739350,63384.579458,
63391.570000,63415.016233,63386.132912,
63391.030000,63407.020822,63387.221154,
63343.600000,63385.880548,63377.527564,
63374.690000,63382.150365,63376.896994,
63357.680000,63373.993577,63372.626551,
63305.840000,63351.275718,63357.785095,
63313.080000,63338.543812,63347.850630,
63337.810000,63338.299208,63345.619379,
63350.000000,63342.199472,63346.592850,
63349.890000,63344.762981,63347.325550,
63336.390000,63341.971988,63344.895428,
63260.520000,63314.821325,63326.145333,
63276.870000,63302.170883,63315.195259,
63274.500000,63292.947256,63306.151868,
63277.500000,63287.798170,63299.784786,
63233.360000,63269.652114,63285.023723,
63164.060000,63234.454742,63258.142895,
63042.690000,63170.533162,63210.264474,
63003.860000,63114.975441,63164.396813,
63011.900000,63080.616961,63130.508633,
63016.580000,63059.271307,63105.191159,
63063.580000,63060.707538,63095.944234,
63059.340000,63060.251692,63087.809960,
63058.200000,63059.567795,63081.229969,
63048.560000,63055.898530,63073.969976,
63085.150000,63065.649020,63076.454426,
63002.420000,63044.572680,63060.002331,
63014.830000,63034.658453,63049.964035,
63030.570000,63033.295636,63045.654250,
63057.590000,63041.393757,63048.306639,
63004.840000,63029.209171,63038.647386,
63073.270000,63043.896114,63046.341300,
63044.760000,63044.184076,63045.989900,
63004.830000,63031.066051,63036.843256,
62972.480000,63011.537367,63022.540310,
62972.480000,62998.518245,63011.415797,
63005.550000,63000.862163,63010.112286,
62999.160000,63000.294775,63007.678445,
63034.330000,63011.639850,63013.601013,
63021.520000,63014.933234,63015.360788,
63033.610000,63021.158822,63019.416168,
63054.520000,63032.279215,63027.217020,
63057.220000,63040.592810,63033.884349,
63047.410000,63042.865207,63036.890049,
63071.090000,63052.273471,63044.490038,
63059.460000,63054.668981,63047.816696,
63059.460000,63056.265987,63050.404097,
63061.790000,63058.107325,63052.934298,
63073.120000,63063.111550,63057.420009,
63075.710000,63067.311033,63061.484452,
63060.300000,63064.974022,63061.221240,
63027.000000,63052.316015,63053.616520,
63043.860000,63049.497343,63051.448405,
63029.920000,63042.971562,63046.664315,
62977.140000,63021.027708,63031.214467,
62973.120000,63005.058472,63018.304585,
62998.210000,63002.775648,63013.839122,
62986.180000,62997.243765,63007.692650,
63007.260000,63000.582510,63007.596506,
62987.960000,62996.375007,63003.232838,
62987.000000,62993.250005,62999.625541,
62938.770000,62975.090003,62986.102087,
62996.990000,62982.390002,62988.521623,
63010.160000,62991.646668,62993.330151,
63019.110000,63000.801112,62999.059007,
63035.550000,63012.384075,63007.168116,
63049.210000,63024.659383,63016.510757,
63040.750000,63030.022922,63021.897256,
63037.930000,63032.658615,63025.460088,
63054.110000,63039.809076,63031.826735,
62991.610000,63023.742718,63022.889683,
62977.990000,63008.491812,63012.911975,
62952.280000,62989.754541,62999.438203,
63003.740000,62994.416361,63000.394158,
63027.040000,63005.290907,63006.315456,
63025.860000,63012.147271,63010.658688,
63035.480000,63019.924848,63016.174535,
63039.330000,63026.393232,63021.320194,
63044.000000,63032.262155,63026.360151,
63056.530000,63040.351436,63033.064562,
63090.660000,63057.120958,63045.863548,
63108.560000,63074.267305,63059.796093,
63122.390000,63090.308203,63073.705850,
63109.830000,63096.815469,63081.733439,
63109.830000,63101.153646,63087.977119,
63135.420000,63112.575764,63098.519982,
63160.310000,63128.487176,63112.251097,
63277.690000,63178.221451,63149.015298,
63360.100000,63238.847634,63195.923009,
63261.340000,63246.345089,63210.460118,
63282.940000,63258.543393,63226.566759,
63331.190000,63282.758929,63249.816368,
63332.520000,63299.345952,63268.194953,
63272.200000,63290.297302,63269.084963,
63265.920000,63282.171534,63268.381638,
63238.870000,63267.737690,63261.823496,
63238.870000,63258.115126,63256.722719,
63285.050000,63267.093418,63263.017671,
63259.840000,63264.675612,63262.311522,
63251.380000,63260.243741,63259.882295,
63199.240000,63239.909161,63246.406229,
63193.840000,63224.552774,63234.724845,
63198.040000,63215.715183,63226.572657,
63198.040000,63209.823455,63220.232067,
63185.340000,63201.662303,63212.478274,
63161.600000,63188.308202,63201.171991,
63160.300000,63178.972135,63192.089326,
63160.300000,63172.748090,63185.025032,
63136.860000,63160.785393,63174.321691,
63175.050000,63165.540262,63174.483538,
63175.050000,63168.710175,63174.609418,
63198.070000,63178.496783,63179.822881,
63214.370000,63190.454522,63187.500018,
63184.630000,63188.513015,63186.862237,
63195.000000,63190.675343,63188.670628,
63228.410000,63203.253562,63197.501600,
63306.900000,63237.802375,63221.812355,
63384.210000,63286.604916,63257.900721,
63313.520000,63295.576611,63270.260561,
63376.250000,63322.467741,63293.813769,
63269.370000,63304.768494,63288.381821,
63264.430000,63291.322329,63283.059194,
63280.880000,63287.841553,63282.574929,
63250.990000,63275.557702,63275.556056,
63250.990000,63267.368468,63270.096932,
63304.620000,63279.785645,63277.768725,
63290.550000,63283.373764,63280.609008,
63306.970000,63291.239176,63286.467006,
63319.400000,63300.626117,63293.785449,
63305.490000,63302.247411,63296.386461,
63321.690000,63308.728274,63302.009469,
63367.630000,63328.362183,63316.591810,
63396.500000,63351.074789,63334.349185,
63468.110000,63390.086526,63364.073811,
63442.370000,63407.514350,63381.472964,
63407.960000,63407.662900,63387.358972,
63421.220000,63412.181934,63394.883645,
63415.000000,63413.121289,63399.353946,
63431.780000,63419.340859,63406.559736,
63421.450000,63420.043906,63409.868683,
63400.730000,63413.605937,63407.837865,
63402.500000,63409.903958,63406.651673,
63343.240000,63387.682639,63392.560190,
63328.030000,63367.798426,63378.220148,
63337.330000,63357.642284,63369.133448,
63332.990000,63349.424856,63361.101571,
63289.850000,63329.566571,63345.267888,
63345.620000,63334.917714,63345.346135,
63292.500000,63320.778476,63333.602550,
63292.900000,63311.485651,63324.557539,
63282.720000,63301.897100,63315.260308,
63286.980000,63296.924734,63308.975795,
63288.340000,63294.063156,63304.390063,
63288.340000,63292.155437,63300.823382,
63287.010000,63290.440291,63297.753742,
63273.620000,63284.833528,63292.390688,
63230.180000,63266.615685,63278.566091,
63172.270000,63235.167123,63254.944737,
63199.850000,63223.394749,63242.701462,
63200.320000,63215.703166,63233.283360,
63206.740000,63212.715444,63227.384835,
63179.670000,63201.700296,63216.781538,
63195.260000,63199.553531,63211.998974,
63173.650000,63190.919020,63203.476980,
63182.930000,63188.256014,63198.910984,
63209.970000,63195.494009,63201.368543,
63180.650000,63190.546006,63196.764423,
63186.830000,63189.307337,63194.556773,
63209.970000,63196.194892,63197.981935,
63208.180000,63200.189928,63200.248171,
63189.770000,63196.716618,63197.919689,
63223.390000,63205.607746,63203.579758,
63212.170000,63207.795164,63205.488701,
63197.510000,63204.366776,63203.715656,
63217.450000,63208.727851,63206.767733,
63188.350000,63201.935234,63202.674903,
63213.050000,63205.640156,63204.980480,
63177.150000,63196.143437,63198.795929,
63190.240000,63194.175625,63196.894611,
63177.540000,63188.630417,63192.593587,
63217.110000,63198.123611,63198.041679,
63217.340000,63204.529074,63202.330194,
63212.060000,63207.039383,63204.492373,
63196.210000,63203.429588,63202.651846,
63229.020000,63211.959726,63208.511436,
63198.630000,63207.516484,63206.315561,
63183.890000,63199.640989,63201.332103,
63183.890000,63194.390659,63197.456080,
63177.680000,63188.820440,63193.061396,
63119.080000,63165.573626,63176.621086,
63077.060000,63136.069084,63154.496400,
63064.790000,63112.309390,63134.561644,
63027.010000,63083.876260,63110.661279,
63010.310000,63059.354173,63088.360995,
62995.140000,63037.949449,63067.645218,
63050.020000,63041.972966,63063.728503,
63080.870000,63054.938644,63067.537725,
63081.380000,63063.752429,63070.613786,
63115.750000,63081.084953,63080.644056,
63125.860000,63096.009969,63090.692043,
63071.660000,63087.893312,63086.462700,
63087.930000,63087.905542,63086.788767,
63100.020000,63091.943694,63089.729041,
63098.720000,63094.202463,63091.727032,
63065.910000,63084.771642,63085.989914,
63052.940000,63074.161095,63078.645488,
63074.270000,63074.197396,63077.673158,
63111.490000,63086.628264,63085.188011,
63064.260000,63079.172176,63080.537342,
63101.950000,63086.764784,63085.295711,
63104.530000,63092.686523,63089.569997,
63059.100000,63081.491015,63082.798887,
63086.500000,63083.160677,63083.621356,
63096.020000,63087.447118,63086.376610,
63070.130000,63081.674745,63082.766253,
63144.450000,63102.599830,63096.473752,
63145.290000,63116.829887,63107.321807,
63168.380000,63134.013258,63120.890294,
63178.750000,63148.925505,63133.748007,
63200.000000,63165.950337,63148.470672,
63186.840000,63172.913558,63156.997189,
63204.340000,63183.389039,63167.517814,
63204.340000,63190.372692,63175.700522,
63173.740000,63184.828462,63175.264850,
63173.740000,63181.132308,63174.925995,
63185.430000,63182.564872,63177.260218,
63174.890000,63180.006581,63176.733503,
63185.090000,63181.701054,63178.590502,
63157.390000,63173.597369,63173.879280,
63137.920000,63161.704913,63165.888329,
63156.400000,63159.936609,63163.779811,
63188.040000,63169.304406,63169.170964,
63158.130000,63165.579604,63166.717417,
63163.910000,63165.023069,63166.093546,
63176.090000,63168.712046,63168.314980,
63185.880000,63174.434697,63172.218318,
63178.990000,63175.953132,63173.723136,
63185.520000,63179.142088,63176.344662,
63179.950000,63179.411392,63177.145848,
63165.690000,63174.837595,63174.600104,
63174.230000,63174.635063,63174.517859,
63161.580000,63170.283375,63171.642779,
63194.580000,63178.382250,63176.739939,
63162.000000,63172.921500,63173.464397,
63167.180000,63171.007667,63172.067864,
63098.000000,63146.671778,63155.608339,
63027.550000,63106.964519,63127.150930,
62977.200000,63063.709679,63093.828501,
63007.930000,63045.116453,63074.739946,
62983.020000,63024.417635,63054.357735,
62953.970000,63000.935090,63032.049350,
62953.000000,62984.956727,63014.482828,
62908.910000,62959.607818,62991.022199,
62908.910000,62942.708545,62972.775044,
62924.690000,62936.702363,62962.089479,
62953.000000,62942.134909,62960.069594,
